Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Cameroon,CMR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.65,0.643564356,1.039215686,1.339805825,1.634615385,2.285714286,2.492830189,3.216635514,2.657222222,3.750925926,2.733944954,2.249724771,2.968807339,3.082545455,2.252252252,2.330178571,6.000705965,6.313176095,5.528653781,5.418612521,5.91641286,5.724873096,7.219796954,8.162944162,8.307952623,7.655986509,8.397976391,6.174242424,4.814814815,3.67003367,3.042016807,3.506711409,3.742281879,5.033557047,5.033557047,5.704697987,6.575503356,6.633053691,8.30704698,7.732214765,8.809060403,9.768624161,8.155201342,11.06275168,7.998993795,9.032198558,8.622840852,6.557437531,7.002850914,9.239032258,11.03596774,10.33573387,10.05833871,9.621035484,13.63044839,10.90362258,13.02838065,12.9503129,,
"Congo, Dem. Rep.",COD,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.0421875,0.14171875,0.16296875,0.239811912,0.220125786,0.298742138,0.423861852,0.53125,0.62305296,0.729813665,0.726429675,0.659538462,1.012269939,1.022900763,1.636822002,1.924734446,1.331316188,1.359516616,1.121212121,1.193353474,1.142857143,1.122138554,1.404962406,1.724137931,1.014925373,0.360119048,0.925373134,0.417910448,1.179104478,0.929535232,1.22754491,0.343283582,0.611940299,1.552835821,1.343283582,0.895522388,,0.440895522,0.110746269,0.119402985,0.293283582,,0.275223881,0.208208955,0.067761194,0.454925373,0.634776119,0.940296296,0.797201767,1.104117647,1.010428571,0.456245207,0.862394118,1.627841935,1.694264,1.43181626,1.794387288,1.270824576,,
"Congo, Rep.",COG,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,1.153846154,1.730769231,2.5,2.895752896,3.281853282,3.928571429,4.222007722,7.722007722,12.1849711,13.73269231,14.61538462,13.84615385,10.88931298,8.174904943,4.364326376,4.943502825,0.009469697,,0.18556701,1.049180328,1.054989817,3.368217054,3.076923077,5.555555556,8.901515152,4.761904762,3.413654618,1.4,1.073705179,3.288100209,2.910602911,4.166666667,4.12371134,4.016913319,4.210526316,8.385744235,8.163265306,10.18329939,10.1010101,10.20408163,9.43877551,,,2.651020408,0.065306122,0.053061224,0.359183673,0.746938776,4.578,0.541176471,1.31509434,2.247981132,2.927490909,1.885836364,2.026909091,2.167981818,2.309054545,2.350327273,,
Colombia,COL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,20.10192525,29.44507361,39.0971831,45.42056338,36.74157303,36.65210084,40.19607843,41.5022409,39.36338186,40.42105263,51.55891408,57.48578595,70.92119867,69.05222437,59.22063274,67.41890411,79.75995636,79.08557457,84.50743846,84.1325431,75.10729614,81.05797489,84.47991487,96.04928458,96.35883905,114.9879106,130.3083159,140.725474,151.0028802,182.2390318,197.8933509,166.5798046,176.1546356,175.7768362,202.6677782,199.3423757,219.259551,233.5946688,231.033123,233.5699077,254.6092851,309.0022614,324.809629,320.9629133,445.1332675,571.2496062,544.2912913,486.731694,497.268169,585.1917187,745.2969735,805.791128,559.8100595,622.2350853,630.9396073,606.1439187,196.1009105,182.4362415,,
Comoros,COM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,65.56842105,84.96140351,121.0526316,115.7894737,85.96491228,101.0526316,107.3684211,167.7192982,190.1052632,173.2105263,200.9578947,167.7192982,226.1484099,256.1837456,233.5689046,196.7915194,235.1342756,282.2614841,279.5053004,259.7173145,255.8303887,254.4169611,312.0141343,340.2826855,282.8070175,298.245614,333.3333333,360.25,411.5384615,417.6923077,447.6923077,491.2,467.3913043,560.8695652,554.5454545,710.4761905,909.5238095,947.6190476,836.3636364,795.2380952,557.9666667,629.19155,919.6685714,751.0608095,683.535619,845.4687143,858.04355,915.7099,382.9673182,519.3177333,706.0794828,635.3276724,589.8420259,584.1529333,625.2225641,559.6607103,636.4528032,641.8411485,,
Caribbean small states,CSS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,52.22305389,55.54409567,61.09850746,70.67013373,67.4261796,65.92675635,82.74888559,81.02674591,84.73214286,87.74362819,86.39169139,101.7893175,99.37790698,108.9714203,80.20378457,74.8769018,65.81167109,73.40868455,59.81188489,59.63115265,76.43116623,62.26309068,69.8997004,91.35022742,73.75309931,92.63486286,91.2998713,81.28663239,93.43694268,72.84475061,89.46971601,82.95159094,77.79216194,79.77204559,92.36702768,95.16970649,101.8659177,84.1977887,89.5104551,88.7826087,76.72879177,83.09473684,84.03376623,78.717477,60.62509576,63.41541547,53.99794941,91.25404645,56.27272727,66.37819186,79.61485557,83.51120383,118.6239404,121.5504711,117.4080984,118.0993475,90.43561333,100.5145733,,
Cuba,CUB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,72.4137931,88.26046512,108.2644472,114.0749149,141.9753086,199.2263056,192.1441229,230.3543914,240.1955739,171.5584416,128.2389108,87.70114943,99.60488506,114.7192716,115.2961672,117.4760489,137.9082811,148.5507246,155.8912387,177.6845638,202.447,181.7006557,170.34,189.4431928,184.7537879,204,196.4264264,177.1301775,194.4722141,171.0409909,106.2590975,69.79020979,47.38292011,33.66793272,66.23235613,67.43185079,65.98676957,47.36989368,43.07479224,37.21461187,55.06820005,38.104792,16.50266525,18.53022126,22.38017429,32.11942763,35.69913238,43.57806533,17.60330818,29.89332151,42.02155847,46.94276372,49.49716449,66.90725622,57.51737731,44.86432825,45.29262532,38.63482431,,
Curacao,CUW,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,51.29483283,59.9266055,62.74153846,35.32817337,59.19565217,56.88125,51.52830189,94.93987342,65.67834395,87.69009585,84.9807074,97.34627832,114.9348534,57.62735849,126.0395189,144.0350877,95.47321429,143.2272727,158.4537037,138.7033582,143.7862319,167.8,171.5517241,155.1478261,176.5856031,193.5852713,199.893617,210.3578337,219.243295,215.2651515,208.5122411,263.5594796,241.149954,264.7283702,258.0726539,257.0606061,207.3292559,202.7372627,199.6340257,146.4939024,150.0714286,159.65,158.2321429,131.4070796,108.9756098,109.026087,109.8360656,112.0145631,181.4499425,202.7723971,151.202381,196.5268065,183.8705632,158.2065353,157.9995934,204.0441176,173.539701,157.710687,,
Czech Republic,CZE,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.92767107,101.5073862,105.3317177,106.4476512,96.63753846,91.96074824,82.57585995,101.9805735,121.9765142,81.67915763,91.57430965,87.00808458,89.55500156,94.27357901,100.1696401,87.26411543,88.51698113,95.84578997,100.5764855,127.6651885,161.4830068,162.6572921,192.3136546,196.3833802,182.4206731,174.3607085,,
Germany,DEU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,268.0687398,291.7869512,304.4364159,324.9761533,345.2482515,337.901522,349.5251888,354.4664229,380.088576,398.5606593,409.5847054,404.5953849,411.6702252,423.3476705,409.6361598,430.9757591,418.408334,422.6876551,440.3506677,429.7048213,404.5518161,396.9574113,383.3391828,396.6808902,403.3416409,404.2198997,402.6772708,408.0070305,384.2078835,279.9014285,256.8265421,248.0030522,228.8639089,246.2038119,238.3562315,238.1854668,241.4485294,247.3632461,256.5691084,232.359878,221.2319479,220.0740395,219.6980638,215.1258195,208.7570565,194.4190123,221.871769,159.5827187,181.4143993,211.5968259,191.4869895,198.9215819,203.470613,217.6956778,202.2739321,197.2450264,178.1189263,166.4811184,,
Djibouti,DJI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,742.8571429,828.5714286,642.8571429,242.8571429,428.5714286,442.8571429,302.1666667,383.6666667,416.6666667,450,483.3333333,500,600,880,680,1250,1150,1150,1100,1070.666667,913,1000,1000,750,600,600,86.6,148.2,198.6,207.8,134.2,276,44.6,58.16666667,52.16666667,150.1666667,84.825,122.6133333,80.40833333,152.16,88.68833333,41.38166667,21.88,,
Denmark,DNK,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,152.7228358,155.2495492,162.7040816,174.3385913,183.2996658,194.6046165,195.9478585,205.3567186,216.4499627,224.6114243,238.9380431,255.2610336,277.4802111,217.4149943,241.1513208,245.2197968,262.21843,260.3465759,264.1018168,237.6938234,234.2313235,248.1581749,267.7612804,252.4222818,243.5951557,247.5304549,234.9883631,241.015625,255.6385069,247.2471691,227.8649922,199.6849153,190.6829846,197.0401691,188.8745149,193.3677864,184.7780127,174.1335587,163.4699215,153.0030688,134.6719023,128.8743409,138.180053,144.7844866,137.1170669,138.5811674,142.4119688,147.6761032,102.9181407,113.7121024,112.8487395,107.1133168,116.6227779,123.5657895,136.88043,137.4357112,132.8480333,108.1105644,,
Dominican Republic,DOM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,19.44027778,15.06575342,11.48648649,13.33333333,15.78947368,20.60909091,22.82051282,21.15384615,37.17791411,46.19634146,63.84624697,89.48470588,87.67283237,110.820339,79.78142077,78.95833333,50.50505051,56.23448276,69.15865385,48.22429907,54.13953488,56.27906977,39.06976744,55.25581395,56.74418605,53.95348837,73.46115035,63.47325933,80.3678392,102.5455556,105.2222222,93.22222222,86.88888889,100.7777778,101.0752688,98.28877005,126.627907,112.4137931,110.2352941,102.110245,108.6525612,73.39309577,52.24268293,59.17317073,58.2402439,80.46707317,94.75731707,80.39875,80.56,107.00625,94.15625,74.46375,79.7825,94.733275,134.1668985,149.9861345,150.9639339,196.5582896,,
Algeria,DZA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,7.571075402,8.73015873,8.548387097,8.561643836,6.295985813,8.246262659,8.178066973,10.89219926,11.23054709,17.76568502,28.05642633,33.02611367,28.86977887,26.13080685,17.96932067,23.40665539,20.42540556,25.8425711,24.81040023,34.28363636,24.12490922,19.08719663,23.49817961,29.49168474,40.61244573,38.99239271,34.12080917,20.63089706,16.41183897,17.93531987,12.60330579,12.80084634,17.37687508,15.95559716,6.171033382,5.052519612,12.67973856,14.09737632,12.12042226,12.04646306,13.88632467,9.641579436,6.001172755,25.09515548,7.429902809,13.2626506,14.96157451,8.576712512,14.27999466,15.79578779,15.76912823,21.32818224,22.45137536,25.50405655,23.53224963,21.02860539,20.8411217,20.74612223,,
East Asia & Pacific (excluding high income),EAP,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.3448706,265.4864887,282.3494608,295.7118013,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,4.667160773,5.270136002,6.209403454,7.027770422,7.525935723,9.057463511,11.14257563,13.12051597,14.31212645,15.56034941,17.87871571,20.26426207,21.35187672,20.77177173,25.11051533,26.79204706,30.48362444,34.52327367,35.7182443,39.20696613,42.40335889,43.62269415,46.18251807,50.79598081,54.01675968,59.2404731,57.0736818,63.76126185,65.29773834,67.67891675,67.95030529,69.77456358,69.57153434,71.50601233,73.91315704,78.11570838,83.16739698,86.16150928,90.79592652,88.17780625,89.58385986,84.73080895,88.37996838,95.80420547,100.3007051,105.9019241,108.8162543,108.8083281,116.2727514,123.0684355,123.9392867,119.0509022,119.51409,122.9446653,124.4712412,126.9444685,132.1775177,134.4571019,,
East Asia & Pacific,EAS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.2235728,254.7988268,267.8366954,277.5452339,280.6104332,294.8482078,277.5758939,276.4419018,306.8400436,310.0772157,314.9663201,320.0062353,329.8619444,326.5352849,327.3992412,310.2349654,293.5195637,,
Europe & Central Asia (excluding high income),ECA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.65805105,40.4348583,24.6781359,24.79072379,24.78069281,25.76158745,26.16064217,24.84396129,25.34560093,24.9662567,25.48558837,26.65631009,26.73060029,27.86975194,31.8313533,33.77428456,33.54846295,37.7748845,37.45897929,39.57508851,40.03629054,41.77268,40.1410058,40.56859725,45.52092146,46.48996421,45.17934347,,
Europe & Central Asia,ECS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.03917628,82.42136109,74.11864391,74.28265463,77.18541792,76.81022628,76.62807908,75.44393374,71.58331069,71.15315873,71.4083544,73.81611888,73.08749187,71.40403938,72.6366024,77.6748201,68.03702688,65.58189561,72.47903343,72.59049748,74.3460443,77.44170447,77.25387701,77.99447533,81.13728476,82.36317442,80.94844572,,
Ecuador,ECU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,6.449853372,8.631671554,10.96432749,6.138596491,8.9696793,10.20058309,29.03081395,36.89329446,24.06802326,19.76695652,10.63583815,24.43054755,30.12068966,23.31260696,19.0255814,48.44285714,52.08363636,44.32732919,50.22721519,47.06809339,44,46.42525773,47.30769231,46.40380952,45.49559748,46.40311526,39.13613861,47.26215385,46.89071383,42.40710723,50.243309,59.88977342,59.91077119,57.3719926,64.16772554,73.42874922,101.0565569,100.943196,109.0062112,101.7326733,233.1006667,167.6220588,156.8221709,217.5293657,150.8294753,207.7899432,199.1062762,214.1197411,187.2786393,252.070971,275.355196,254.7435404,236.1709883,344.0164536,254.8125843,317.9335348,345.4178316,386.8243285,,
"Egypt, Arab Rep.",EGY,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,96.95038015,98.21701603,114.4293411,125.7927333,130.7583269,107.2929556,104.2130661,119.490882,127.6576147,136.8414679,136.1608775,153.6502752,148.5424165,158.3302549,186.2474916,191.4522342,217.3857543,242.6559499,262.2395833,290.2449694,306.8530559,346.6097386,347.5454136,349.850127,374.6203905,435.3753236,441.0402098,433.4632035,409.5017422,419.8537653,424.9669166,335.5059496,377.7026046,322.7499943,399.858005,427.0492831,388.1878572,419.2152118,393.9545758,449.743306,457.304439,454.359673,477.6668961,541.2816189,600.0780336,586.5642994,523.1669267,520.2498107,483.0790569,473.3727811,503.5612536,462.990456,500.92874,522.5760267,566.7723853,565.9966928,569.1232417,569.1232417,,
Euro area,EMU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,123.0226223,133.1903817,141.1847153,150.8038509,158.1348619,164.0924344,177.8252419,186.3943344,197.9505615,212.9294331,231.1123693,241.4485852,254.0307809,232.590765,232.7159911,248.799611,252.0298446,270.0919176,280.7351873,270.1232698,259.252649,259.0810225,265.3347278,268.8764652,271.9633416,276.5055014,276.7477427,281.2602234,272.8235909,248.0782847,238.1736115,203.600197,198.5454679,206.972682,209.5206646,215.6393713,211.7553659,216.2891539,215.472782,195.6786597,195.5007048,195.0636855,200.4550076,195.1927111,179.6990754,173.9222735,189.2208795,143.5409418,131.3962395,157.5692166,150.0905174,157.3712487,165.6260045,171.1041536,170.5206771,166.2797172,168.6126537,168.1995555,,
Eritrea,ERI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40562249,2.974828375,3.684931507,13.53116531,15.34526854,13.05220884,21.8875502,19.46428571,9.729537367,6.236654804,1.628140704,0.005016722,2.316129032,0.01641791,3.489552239,,2.782608696,0.417391304,0.82173913,0.983608696,1.188942029,1.458115942,2.323405797,2.787304348,2.571536232,6.799724638,,
Spain,ESP,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,44.92527391,46.15770741,46.05800679,48.1914065,49.00156583,56.889548,59.18678526,68.02829467,69.14562865,77.50159337,85.37854214,87.10111739,94.76086957,93.7906144,88.60621958,108.2895829,90.2890595,103.5517903,108.1626011,106.8314051,88.46939431,95.39762287,93.41239097,104.7113283,111.4202005,119.1578542,129.6660036,134.4160621,132.2952553,128.8491034,123.3282213,103.5983159,121.3249232,130.1769553,133.0509078,151.7024221,147.560378,172.9757381,172.3213994,160.4029851,168.0802205,164.4517778,175.2709534,165.4026104,142.1395493,142.3294811,157.7222311,106.5446028,96.92694247,130.6752874,122.6164615,122.5808274,143.5965028,151.3560841,151.5015206,143.9661252,155.495204,157.6985254,,
Estonia,EST,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0852018,60.92870544,43.92307692,32.03661327,25.08144796,31.31193694,36.52423901,31.76949942,41.5480427,43.88330871,44.01401565,71.64954128,84.3096476,60.95133491,75.65372921,75.87185049,100.3629977,69.41314554,68.38914729,71.51802657,81.07010475,82.35579937,85.34097859,82.67259259,79.29310345,87.29239766,87.74563953,,
Ethiopia,ETH,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.109090909,0.113447945,0.120367982,0.128965695,0.133388912,0.223695112,0.288065844,0.383673469,0.399042298,0.422984836,0.41816758,0.846769231,1.301461538,1.472615385,2.4,2.088538462,2.00399079,2.220903522,2.846241892,3.323076923,3.59375,2.777777778,3.758064516,2.75,1.265822785,4,5.345132743,6.243243243,7.706422018,7.172093023,6.20657277,8.272300469,7.59,11.68948852,13.5110664,17.88546389,13.30626263,16.48864322,16.7877,15.748,13.61602277,17.01248351,5.702324305,10.30928502,10.90251891,11.13100926,16.03989172,17.20020579,17.66231718,21.84709921,20.81905063,30.58634889,18.25915649,25.3595345,28.19441448,33.78829547,35.0002868,36.20321431,,
European Union,EUU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,98.87385498,104.4493509,112.0661641,121.0786434,129.6304473,137.9729787,152.7348695,165.0357807,175.3280059,187.9767897,204.0704372,213.4229271,228.8998603,215.6000278,224.1768936,231.7988833,236.3284925,250.9288091,258.4024911,246.8766224,245.3478008,244.5948968,251.6098509,250.9834092,249.8626446,252.2600461,248.9866386,253.9474025,246.8319537,205.9222765,181.986646,160.230217,157.1774203,162.7947298,163.6644287,170.9237328,168.2043859,168.7803083,166.5723719,156.3209104,157.0891209,157.709684,164.8414266,160.7030817,154.2346838,150.7535837,165.2509713,133.9981976,119.4242701,141.8187612,138.017996,141.8641292,149.9313893,151.9409853,155.0463901,154.0797763,155.8844747,154.8400688,,
Fragile and conflict affected situations,FCS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.78455592,,,16.10211278,,15.48843557,15.98840943,16.22014478,17.40960088,,12.38883851,13.40683829,14.07503288,15.59581593,14.34669302,,15.0333461,16.05061857,15.43757223,14.74871126,14.10153195,14.83215831,14.01601455,18.08821804,21.6064604,21.7324899,,
Finland,FIN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,90.67024431,88.06128924,106.0289371,120.7440213,128.0819702,126.8884905,134.7454784,152.1277913,178.4683132,188.821312,198.2387276,205.0940025,232.8613703,242.0041711,210.7729015,171.3225557,181.2118581,195.7815028,204.1254428,206.4060785,194.8969269,226.7849615,225.837155,215.4373935,219.1309126,225.3115596,228.9040014,219.3144587,227.9647897,195.0945392,147.4322738,151.0418491,149.7385305,154.4136192,158.987637,147.405105,147.7229959,142.5802879,142.3912544,136.6482336,135.4123923,137.8622285,128.6782907,134.7894808,140.5723228,118.4149524,122.4717508,122.9073525,93.07089404,124.6828987,86.18618085,86.23982927,87.35246167,92.74410974,89.20436159,86.16286287,89.53851918,91.61942959,,
Fiji,FJI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,18.35955056,46.2247191,57.15116279,88.81395349,76.54320988,75.49382716,65.51898734,87.17910448,86.88059701,88.76119403,110.4328358,141.4285714,117.1142857,175.8571429,156,157.5,140,132.2222222,193.3333333,182.2222222,197.8947368,138,103.8095238,142.7272727,113.625,180.8333333,165.3846154,180,153.6666667,143.75,81.87134503,72.77777778,82.77777778,100,100,105.5555556,106.6666667,108.2352941,84.70588235,44.11764706,58.82352941,71.48235294,19.25294118,45.28823529,39.17647059,25.12352941,23.9408284,41.12426036,21.80787589,16.35151515,35.48484848,28.92824242,33.92957576,35.40836364,53.34169697,46.03315152,52.22218182,38.20793939,,
France,FRA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,123.5897174,134.481362,148.142277,161.190586,164.8894446,182.9679359,210.0323634,230.040446,239.3665243,267.0638457,290.8025915,311.3505609,340.8389682,269.469846,270.3686609,298.0211313,302.9134086,323.7192416,339.3195793,321.0107601,317.7907109,315.6195116,330.1262097,324.5550003,317.7314066,326.2695855,320.267518,336.8158087,344.6320984,319.5312851,312.091659,253.8255944,255.2983841,260.3972105,270.4106619,278.1653392,273.0581661,264.0572115,258.9971177,225.8205117,227.7348072,211.2837819,223.3639157,212.1080139,192.4625631,190.3825727,209.3381895,152.4465342,120.563425,150.5379576,141.2993039,160.7863054,169.4173946,168.4267254,170.4009481,163.1391209,170.4537719,172.6799033,,
Faroe Islands,FRO,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,0.235,0.1,0.136363636,1.724137931,3.34496124,2.19047619,1.045296167,0.423611111,0.344827586,5.268965517,1.379310345,7.24137931,9.310344828,9.655172414,7.448275862,7.493103448,3.268965517,4.137931034,3.8,2.033898305,1.694915254,1.355932203,1.355932203,1.230769231,0.615384615,0.615384615,1.332307692,0.923076923,0.923076923,0.923076923,5.578461538,3.612307692,5.107692308,8.344615385,8.458461538,9.058461538,10.51692308,12.02153846,3.16,5.649230769,10.08818462,10.14123077,13.07895385,30.57781538,31.82861538,60.62107692,45.02498462,,
United Kingdom,GBR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,195.2891986,195.0801548,205.5257732,203.1547457,211.8272244,227.3620972,257.9696265,246.7088086,226.6787659,266.6431991,273.2613573,243.0635433,264.5371025,238.2481958,264.9585092,279.8085292,290.2759717,298.8754325,327.2807146,296.9066204,333.1402925,368.1469695,379.3303377,374.1693152,359.9427754,381.8443804,358.1831291,357.5370317,374.6642793,360.7250755,330.5923557,305.6148917,340.6665572,375.4017933,369.1037736,389.6359462,356.4698492,332.8002559,337.333108,300.2042206,330.9148823,323.3667473,315.9568828,305.5507819,291.8484901,256.4817854,254.5603944,256.6194838,212.4318069,243.0485762,246.9482019,232.9362524,233.0258244,247.8543354,252.3706538,247.7592762,248.566493,245.6197779,,
Georgia,GEO,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.56603774,67.79874214,38.99371069,40.2075227,41.22919334,46.49681529,42.92929293,50.63291139,52.96343001,35.22012579,33.04130163,14.36907731,31.46681416,53.28723404,47.52813853,41.33909287,37.53159041,44.94457275,35.35696203,122.0429253,144.2472432,174.4531152,159.3868219,152.9586891,170.8321221,143.8578704,154.0359164,,
Ghana,GHA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.422352941,1.135294118,1.235294118,0.866470588,0.667058824,0.705882353,0.775882353,0.797647059,0.698823529,1.966470588,1.697058824,2.648235294,3.907058824,5.722941176,13.61111111,11.38888889,17.33333333,10,9.736842105,6.315789474,15.26315789,12.9047619,10.19047619,3.652173913,5.208333333,3.166666667,4.3544,4.867307692,3.261538462,4.814814815,2.857142857,3.607142857,2.702857143,2.75,3.233333333,5.4375,5.921111111,3.995789474,4.001558442,3.009113924,7.642118227,3.745515427,6.838948626,13.2005,5.99875,20.0597619,17.76,14.54955556,18.97956522,18.70021645,13.23050847,34.75765957,25.25914894,15.70212766,23.74468085,21.42553191,37.14893617,29.44680851,,
Gibraltar,GIB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.480113636,0.483091787,0.543633763,0.893114376,0.870069606,1.022196262,1.029411765,0.740521327,0.745823389,0.901171523,0.877458396,0.853398354,0.30703101,0.56524428,0.46728972,0.408035154,0.253004428,0.318674315,0.706260032,0.090585571,0.266384089,0.278015117,,0.065754339,0.121130552,0.221166893,0.307797538,0.217511203,0.28362878,0.406940063,0.68504772,0.180392157,0.566139468,1.450326323,1.86759327,1.623614826,0.7184,1.376939203,1.454545455,1.489064681,1.454545455,1.0041841,0.793939394,1.030196078,0.919737322,0.883636364,1.213571429,1.29754386,0.634035088,0.932758621,3.583103448,2.931833333,2.868067742,1.023087097,0.912825806,2.759580645,15.61060323,3.151151613,,
"Gambia, The",GMB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,0.306451613,2.912,4.380952381,3.5703125,2.375,1.692307692,2.253846154,3.007518797,6.15942029,6.412587413,6.388235294,4.603658537,10.12269939,9.729411765,18.01129944,19.45180723,12.73584906,7.53038674,12.32673267,13.1147541,12.4260355,23.07692308,21.46892655,14.13043478,4.673366834,10.92265193,3.20855615,4.591836735,4.938271605,4.968944099,4.444444444,5.102702703,4.236842105,5.365853659,12.5,5,2.857142857,2.666666667,,9.403333333,8.090322581,9.756923077,10.82593857,8.97689769,4.260752688,6.343457944,7.3,10.27555556,2.641,0.413136364,0.4655,0.557090909,0.681113636,0.391386364,8.037159091,,
Guinea-Bissau,GNB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
