Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Denmark,DNK,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,476.0716507,472.3060889,495.2302778,371.4550343,398.4518025,377.9276837,362.8789185,349.8185244,350.4955225,355.216598,370.0336996,388.8080026,440.6504211,315.4126727,382.1823923,332.5451186,320.9213604,303.2034617,283.3174301,222.7393135,258.970521,223.7460361,198.8723107,184.7444282,197.7135921,229.9022521,169.9775533,180.779373,193.2857992,238.0451128,236.0162602,239.1509434,210,198.2978723,196.4125561,229.0816327,215.270936,209.1370558,168.9189189,225.1612903,199.1406452,223.6252049,191.5562924,327.5758573,,,,,,,,,,,,,,,,
Dominican Republic,DOM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,326.6666667,550,530,525,255.3717387,346.6216216,339.0131579,386.3636364,225.8064516,289.8172324,323.1046931,243.2126697,150.5204163,121.7081851,128.7958115,171.6773706,125.7418768,128.3191643,228.9110512,431.6849817,357.9741379,132.7326933,154.9,113.7452521,158.5715497,163.3652054,140.151075,83.19136854,87.77194299,97.69230769,77.28040541,98.7755102,90.02751032,106.0444444,190.9465021,457.8313253,341.5492958,168.4867395,147.385103,83.15315315,68.37662338,76.11401674,42.62684589,90.69065303,53.90321646,191.4434783,61.94800155,283.9566755,347.4025974,271.7889908,265.8426966,287.432675,175.6784969,40.51467461,21.79200794,14.4756415,14.4756415,14.4756415,,
East Asia & Pacific (excluding high income),EAP,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,138.4415537,134.5003431,,,,124.8576755,124.5166035,130.3572124,134.616137,136.3080227,,,,,,,,,,,,,,,,,,135.4982088,125.0965635,123.6177537,123.3133188,119.4374153,113.0243569,108.866021,105.3298475,104.2803358,104.6142977,104.2522649,105.1274451,99.389055,96.04384002,99.80778678,103.8563408,103.5215058,,
Early-demographic dividend,EAR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,161.3537383,144.4859759,160.4397295,159.3442013,155.5909207,167.9687601,165.4077515,182.0467139,160.4422247,154.5184738,156.8882037,150.352915,161.3749916,139.3415582,147.4913187,144.4032551,151.6179416,155.0132542,151.4933951,143.5053016,133.5816565,126.3602702,121.8017916,117.6306251,113.2284421,113.3426244,106.5083701,107.9244392,110.2951157,110.1856368,107.1418768,104.1881418,103.3769716,101.8750978,97.80329303,100.3521752,103.6033137,103.3221984,105.9165136,103.4822355,104.3473737,102.5058712,106.3787765,109.8411559,113.2554073,125.7853209,126.5215388,124.3967986,131.7701815,123.2021483,122.6657844,118.620212,119.3639281,121.0761147,118.7591632,120.7305767,120.609933,121.0910228,,
East Asia & Pacific,EAS,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,123.1810486,125.8197438,,,,118.3576856,119.9371555,125.1510739,130.5376644,131.3663331,123.9231294,,129.0908282,137.8875587,135.2926661,138.1556732,144.0874662,140.2529111,128.7151378,,,,,,,,,138.0520831,129.1276322,127.9143903,127.3398773,123.1467108,116.0490174,112.0603601,107.3538721,107.2623984,107.8218114,107.913484,108.2943295,103.8739425,100.082964,104.1074966,108.6616141,108.4616191,,
Europe & Central Asia (excluding high income),ECA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.00378673,49.91792461,34.73897029,30.65424982,30.44075894,32.64621802,34.53459473,29.4877382,28.98161327,26.96132811,25.65836247,24.96019261,22.54039774,22.24131243,26.5288581,25.95251793,26.93404193,44.14547444,30.32836477,30.31517769,32.60513559,32.59192148,28.65458069,28.86252718,32.11134945,30.91717782,29.49542979,,
Europe & Central Asia,ECS,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.09586862,73.92307614,69.96569659,64.64534522,66.44308717,66.41045776,68.3677266,65.10084194,63.75909453,61.31760873,58.34913683,56.95060046,52.8113096,49.37039499,51.51737835,51.82730532,48.67505992,62.95926519,52.14027902,50.67509302,53.45392036,53.3355558,50.45708037,49.70761021,51.88029613,50.36324074,48.72644804,,
Ecuador,ECU,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,1581.8,575.7579972,619.9636364,,642.2272727,1497.428571,681.1166667,499.6030534,1187.394222,1470.533881,792.9666667,816.5346229,797.5714286,704,576.416,3075,2436.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,183.3710501,169.9104096,189.3618626,174.6360197,176.2006158,137.3214712,141.5427275,163.2707857,196.3165291,193.5698713,192.1568627,156.6293951,307.1230068,219.5696721,220.2654478,204.0011329,191.5904298,184.9323481,169.276889,131.0042806,118.2609422,96.37981472,103.2939633,106.5595716,100.6410256,118.3118406,118.8714807,113.2692308,106.8427273,111.7232091,98.00670197,96.38967953,99.93850797,80.14172467,94.34744552,94.7993448,94.70134317,91.13836576,82.07501218,86.25665465,73.83574562,76.46846392,79.35037986,87.34625014,83.55026706,76.71541543,52.58000282,47.13551847,46.95668,42.77267581,45.64780171,45.02206762,43.97296465,42.45452839,62.4021118,75.78026285,51.63632963,40.32470061,,
Euro area,EMU,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,68.88587951,73.11418958,70.77686914,68.78919818,68.13986597,67.69563973,68.98636927,67.94442267,72.01357166,74.16997402,75.89382744,76.37505605,76.6498615,68.76274362,79.60084569,78.15374652,75.93334088,77.72370421,77.59007252,75.63646501,78.65521786,80.28643422,77.66524205,77.10295994,80.85023396,84.73891762,82.95380071,83.85355928,86.38919359,88.16175575,90.45458495,89.73840016,95.55663197,98.74758055,96.44061593,99.35197664,95.51938291,98.76055894,101.8982736,108.7864737,107.5168596,101.8326532,103.0966239,99.52175793,88.04620184,84.23977694,90.23348109,76.7149314,80.23442408,84.45414881,84.2127411,85.78579101,83.68972773,87.98069285,82.64122019,81.58152955,82.48861193,80.4948453,,
Eritrea,ERI,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,107.8489639,111.3336905,109.6496769,91.93930148,77.8214231,74.07438502,72.96937417,76.81513996,75.56914713,75.85776669,80.68247542,78.24361194,82.90662663,87.35367273,78.14289529,83.03691112,72.86639266,77.67365124,80.35079621,77.36703612,69.27944608,77.28651094,75.80589756,77.80300257,80.68003809,86.44471001,92.67417612,99.29368571,99.44485903,109.4730514,112.3211464,99.65190132,100.6858663,101.7688368,97.94025157,115.6933632,103.1010027,123.024948,120.2676516,119.1331338,126.4060791,135.9301405,124.595985,118.047293,103.7374811,112.7065354,117.1853674,89.16995671,106.1450037,112.1510309,95.72401335,90.7532294,104.5284013,117.4949831,112.7348505,110.4530592,120.3545066,114.592826,,
Estonia,EST,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2631824,382.3287026,76.58374366,49.03677758,42.39388145,66.51913876,110.5699659,67.61980277,92.46792333,75.18030215,111.3048137,114.85,65.73775169,35.71916621,42.57473578,47.16560344,65.39182561,423.1193786,6118.030513,17328.73563,19054.54545,14395.34247,23082.29942,47056.2442,49620.57184,24085.51835,22868.77794,,
Ethiopia,ETH,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,74.6716799,81.81317188,79.92446393,78.04672967,77.9825435,78.63053044,81.03345804,80.72957777,83.76315192,85.02660484,87.04702786,87.51826413,89.17867151,81.38108783,92.59045596,88.89598974,86.94030887,87.48506293,87.56104688,84.982052,89.08457474,89.2668523,87.29799372,85.30004909,87.89173759,91.23843434,87.79663826,89.34299336,90.05194268,89.39611141,88.71782493,85.72421525,91.87125455,92.76474972,87.2923887,91.22340959,91.85841235,96.55905304,97.72425511,99.70706065,100.3489731,98.11830243,98.38364012,92.4381559,84.63818421,83.7858647,88.82623812,80.86600496,83.61204802,87.04711883,86.17357826,86.44755615,87.5965419,88.87838133,86.79649252,87.48045179,87.79846399,86.75645334,,
Fragile and conflict affected situations,FCS,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,208.1967742,203.9931973,216.1372383,180.4480582,182.5103528,186.6661367,153.8079976,154.4207716,118.9517334,149.8916541,173.4821968,140.5032197,138.6584521,106.8632001,116.0010483,178.358262,161.8250201,121.8257583,106.811192,104.5014584,110.0660231,107.1343213,91.77408592,80.01375576,100.7937054,125.6031959,102.4854205,114.4344204,103.9337435,96.57562155,91.55710183,99.78927001,89.88768416,99.63746618,100.3854291,82.54446838,90.54622645,101.1507352,92.09959605,96.30808586,94.51777751,85.12038561,88.22352877,104.6438635,102.6196269,115.7104871,136.0288791,183.5703818,222.3602643,208.0508324,202.7350764,206.0047387,198.4408018,,
Finland,FIN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,201.1279729,200.3898652,172.4737036,188.2948784,159.8358738,127.5614385,156.1599608,156.2049038,144.1673575,125.8913118,130.5347331,110.446237,127.2253061,126.4410032,140.7161432,124.4516243,133.23413,114.6922277,110.0170035,114.9449929,109.091904,110.0850057,94.37032216,89.16522663,94.89415572,95.39329211,101.9378664,99.048653,111.8135862,100.6251421,109.6894209,98.3019943,92.34281843,97.2890411,92.35501355,93.1547619,94.29429429,95.66563467,96.57320872,88.20058997,83.42696629,77.06518927,98.18841837,88.5865295,80.28028721,76.11459094,66.84451594,69.25646503,59.21731503,66.49096726,48.32956135,42.61723646,34.63259033,56.98315455,44.72194958,48.21816925,63.07676234,60.36142458,,
Fiji,FJI,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,73.95842872,80.83387116,77.5048358,74.58270276,74.48895619,76.89642849,87.2145031,90.5742045,95.27885646,100.1653828,102.8833898,111.5502862,107.5486965,84.94307816,107.6370068,112.9638234,110.4661724,113.0440907,116.7058684,113.9053615,121.6335444,127.0670346,125.6299806,123.609923,130.3135011,138.0719492,143.343188,149.023845,163.4810093,152.0522288,150.7721485,143.037575,147.9909997,175.435592,175.1942959,173.1282051,186.364825,206.4623527,217.6066654,255.5363748,256.7600787,279.5089126,346.2066157,321.8712843,226.6491044,163.9060836,174.2774378,138.3681115,140.6256648,159.2693821,422.97903,499.9426063,419.087988,605.5398852,449.9064906,505.1928666,537.9636977,386.2273687,,
Faroe Islands,FRO,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,156.5236819,152.0465317,150.938825,143.3368512,142.310509,145.166071,145.4861111,139.7120623,140.5557479,147.1635064,156.5255803,142.219304,156.2270451,114.9518673,116.9590643,123.2587859,114.6035368,119.1653254,108.2848837,114.1111111,121.2967844,128.2632799,129.9985098,127.9644269,130.1603725,131.840796,139.6604071,134.911502,144.1446613,149.0636704,152.8873239,145.5668605,143.1034483,153.4578147,156.6118656,146.2153846,135.6033453,128.3775447,158.2870738,156.5217391,169.6914701,160.7388316,154.2176988,164.4012945,175.9629552,174.8713359,159.7895606,193.2288401,229.4642857,209.3795094,176.5330189,162.8587507,170.3418504,217.0553526,203.1061722,253.9115646,273.4177215,268.1735986,,
Georgia,GEO,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.86166008,91.97952218,91.17647059,72.94117647,59.96275605,47.83748362,61.48282098,42.59850905,42,71.6112532,31.80722892,14.98511111,15.1187882,22.68507196,17.22493293,14.51957943,12.86682053,14.44498052,11.64192293,24.16615511,28.68555335,35.88090495,29.54758056,28.9446093,37.68980549,28.62232455,25.34648316,,
Ghana,GHA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibraltar,GIB,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,314.6164519,366.1156719,300.4798306,220.2577808,198.0438012,105.5401997,111.9344596,120.7659105,120.3505057,119.6266066,107.2576813,92.27516405,97.34145147,97.99770115,97.34399159,110.2436881,109.904014,111.8149892,114.1678129,109.3626739,128.898677,111.3499246,107.8867543,104.5140562,110.0620155,112.3084221,98.6797066,102.6907249,102.5742262,110.4586574,112.4698172,124.3564356,127.5689223,122.2737819,119.9524941,117.1548117,138.0821918,136.416185,142.9878049,131.0721472,129.4294294,210.5733728,149.8539263,197.1754463,194.0128593,356.469859,354.1746163,475.8930247,365.8895314,179.773373,126.9847303,148.09606,169.1908282,124.6639327,98.09824572,103.8580607,87.07019028,83.53315522,,
Grenada,GRD,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,3230.35,1100,787.775,876.5084746,858.4526704,2510,500,544.2256098,652.5887097,400.4058824,474.7368421,475.4,615,1010.231209,766.4285714,924.2857143,835.7142857,954.6666667,1518.269231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,84.77017674,78.40556389,86.6485937,86.37634691,83.3073003,82.21723573,80.43833222,78.69794175,85.49984578,84.26361411,81.10454011,78.21442102,83.16899553,78.79839158,75.20102206,74.45761351,77.62086976,74.6995828,73.1324452,72.61909405,75.24328003,72.76887884,73.40970172,73.84026104,75.16708665,74.71308883,79.11598498,80.03764826,80.82944216,82.78020202,85.39519504,82.12739266,81.45242336,78.42397051,76.33058232,77.10723257,76.63084674,70.98703264,75.34194532,75.96714512,73.84092364,76.12190153,71.59573793,70.88567285,70.39454738,68.5068324,,
"Hong Kong SAR, China",HKG,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,329.2682927,232.5581395,102.8571429,87.28,114.5588874,318.3772392,140.1605195,103.8463587,215.8564879,227.855539,164.3593615,194.5070483,218.6308858,278.2059356,264.1055699,270.2376055,190.1066917,209.6449575,224.50627,256.459144,294.878491,246.0821629,194.7012177,197.7216978,172.1409914,190.3622832,184.851039,200.0529801,158.1501996,175.2581287,176.2755452,194.1176471,159.5712166,131.7351724,146.6882184,134.2946146,104.9446883,155.9129465,186.8257494,63.30275229,491.6604874,443.5414612,517.3767229,616.2497896,2048.151669,1185.026948,1757.229671,3066.176586,2834.085884,2124.4749,2613.431836,469.2593997,485.9348303,571.7950349,799.6702011,2715.576738,1511.126715,,
Croatia,HRV,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.07158189,40.76034974,53.46023445,47.5117992,51.51515152,66.60984085,51.26917275,45.39101249,52.20391834,51.60152806,70.67179487,71.04750992,65.37420677,59.10971943,73.65624568,72.88783742,90.16378878,39.71012561,63.17239921,60.04685172,41.64792029,35.91727513,39.65467779,34.70527007,23.98187006,35.41784312,41.8189541,,
Haiti,HTI,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,174.2268959,187.7392696,178.6985954,178.3221375,134.4261,129.8456111,152.2162422,156.875597,148.6764312,161.769065,172.8168624,183.265223,195.7392039,217.3773281,236.4799153,183.3853033,196.5442779,180.8376143,173.7379416,161.3750603,160.7063067,170.8833287,170.0104597,167.7928384,149.8495313,155.4817993,146.5842622,182.038911,152.5749715,122.3140853,119.5925926,112.9605833,140.4367651,124.6416369,149.8485823,157.2020457,153.684059,158.7152034,142.4432005,132.5568976,152.3676964,188.0257298,213.832373,170.2559477,125.9227374,150.9933775,227.3868896,208.7571273,154.9522829,158.7270842,134.9010292,175.7505357,166.4780374,142.4670613,144.3531687,154.385014,174.7376603,190.5489084,,
IBRD only,IBD,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,117.0280194,146.7007234,152.9386885,146.6007459,146.7081933,152.9580908,158.873394,173.5335093,161.4437257,158.5883574,149.4615728,149.006095,151.9385447,139.2485236,141.350757,136.6761575,138.0072244,136.1704596,134.9209829,132.6672068,128.1595374,126.2962641,125.7865131,126.6718349,120.5218876,118.7596873,118.9575558,120.6998947,119.1493284,122.4102574,124.7628285,101.0417835,99.41213767,101.5201059,98.86675434,100.1706895,103.7756687,104.2399929,101.4443841,98.6940739,97.69926693,99.58939687,97.55741093,98.22324458,97.01675335,101.1692861,100.860213,100.0476119,105.2229132,97.22448687,98.95030869,97.85500159,98.90719531,94.8310032,91.43409757,94.52588269,94.94197525,94.72817993,,
IDA & IBRD total,IBT,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,119.262686,146.5157675,153.4272387,148.1941489,147.7779657,154.6839321,162.0753319,177.1692059,163.531372,159.9972344,151.1813674,149.5711184,151.6374375,140.0984851,142.8080906,138.8969938,141.1026628,139.0299424,137.7853013,135.3025844,130.2924938,128.0530456,126.655185,127.4761163,121.7164209,120.5329193,120.0450874,121.3336073,120.2548173,123.5997904,126.2657297,101.9843176,100.1423782,102.6433091,100.1198554,101.1108122,105.5869414,105.4351177,102.7755203,100.1111738,99.1161353,101.3645355,99.35884931,99.91815603,99.05814012,103.0418315,102.291518,101.5488405,107.4129265,99.40300336,101.1006262,100.1367665,102.3119365,98.38117463,94.78133943,98.11733339,99.6112276,99.56087728,,
IDA total,IDA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,247.0628122,314.0213956,364.6620634,234.2657371,201.3364594,197.49208,161.7499188,145.134939,160.3047761,176.6300358,193.4055687,234.8860024,224.6555037,219.0930977,204.8466507,178.6710335,163.5919357,142.4267604,143.0505612,143.0034729,153.0288822,140.0691193,132.8935332,140.3134641,144.8066145,154.2553272,117.2297751,110.5232557,121.3311986,122.0633036,117.7434336,140.5493544,127.1553508,126.2402958,125.3440932,126.0386781,135.0475509,135.9048957,135.863534,142.3202278,142.3749889,134.0047123,134.2676425,153.3149989,153.4830368,154.9716237,161.185282,187.939825,190.4300273,177.4351132,179.0987396,207.6539779,209.0400316,,
IDA blend,IDB,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,351.2282915,170.912716,213.2487032,265.981168,245.0643342,297.0676127,390.7096545,422.4295089,217.2809005,192.9804743,162.3301803,149.58578,134.3274567,133.2564428,172.4248996,195.4766409,226.88758,235.2101219,219.7013899,188.6031851,165.0270437,148.8647954,132.9332926,134.6918245,146.408525,161.4420627,145.9557136,135.3982274,142.5853023,146.6922821,154.1389073,108.1315244,103.0319562,111.3624759,110.9646134,105.6812597,136.0864981,126.7927798,119.0268678,120.6993619,125.5096739,129.324617,128.8836579,122.4936751,129.568899,123.9988795,116.2883337,109.3919206,129.3477679,128.5783087,118.582442,118.7503843,137.1498065,131.9628047,117.519354,116.2742642,126.7064905,122.7447157,,
Indonesia,IDN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,866.6666667,209.2217391,205.4304348,353.6682927,287.9545455,644.6745843,452.9440204,530.613913,471.3375532,752.9136594,593.6936163,412.9905815,235.7108434,267.4267101,155.3648069,109.9908651,92.01005987,99.56220723,118.3999511,132.0983139,106.9741546,105.8747252,89.06605923,87.21689831,88.16895471,95.97663353,79.84786578,81.97731594,82.51452539,90.85473092,76.69823531,80.01427089,80.36349771,81.28030167,68.00793772,87.02740644,80.34302605,81.85339592,94.70279071,111.6578524,111.0242972,123.1850403,102.5829931,109.0276062,121.0795759,118.397405,103.4784951,105.9402353,113.830429,118.1671659,121.3585887,127.8274376,124.9060986,130.4050302,128.8994695,132.2064644,,
IDA only,IDX,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,170.1513212,212.3384926,285.4222301,284.457225,214.0599303,303.2897044,182.3381343,163.2974404,220.0403893,182.7096974,190.5435592,245.3814911,211.654337,218.2533102,236.8523023,205.8980545,193.0909098,158.3679893,156.3464698,137.984787,140.442465,131.8930828,129.0432802,136.7341878,141.8884202,154.4346258,141.1109779,129.7425939,144.8330559,148.1806446,145.2949693,150.9341136,127.9031496,143.1645139,135.3498234,127.1121176,146.9319898,153.0050407,171.2273066,177.8476347,199.3092765,188.2127708,227.0195154,269.1356772,287.2674521,345.6210256,402.6590507,405.9847011,461.4166369,510.6848758,552.7564926,902.1554461,1092.689527,,
Isle of Man,IMN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,153.9834046,160.0741963,166.3954086,206.6109077,219.9675347,242.0497031,252.4192226,226.835867,207.6915016,212.7663587,214.3444937,199.8772386,206.5264843,169.5414416,191.1582864,145.6002045,160.3149724,173.0522766,175.4767214,183.0532028,148.0293889,132.3514811,145.0326086,152.2496671,150.1416794,135.5644178,116.2623306,119.2327591,132.1186771,132.5024934,128.7514621,124.3916894,135.2755684,129.2829378,122.3239122,128.1567469,122.9849385,122.8659943,126.0896844,113.6874603,118.5945931,113.401275,119.9610551,121.4863244,132.8960089,152.5510538,172.230339,188.9650179,181.2310086,171.4917641,171.1962371,159.5402789,149.517842,154.5461136,149.4416731,144.72852,146.530556,152.7011876,,
Not classified,INX,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,315.1100952,326.0637326,325.9391156,332.8746574,196.3641127,244.3092437,226.8275862,218.7272727,211.869107,219.7819315,204.3844282,239.0950226,202.3866827,192,228.2014807,272.9669653,284.0920074,580.8159722,411.891516,256.7948718,244.4490301,238.3092155,252.6276556,284.1596639,258.0045082,280.8731402,231.2346974,270.0396825,238.0519043,248.1362007,218.0327869,217.5895765,227.3015873,235,243.6482085,236.8055556,202.4539877,228.9389068,249.8194946,318.1581741,210.6132143,337.8317308,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,270.4777778,240.1615385,234.1772152,196,278.8888889,338.2608696,333.3333333,307.3624595,144.0504475,97.68942162,149.424341,155.4981878,160.7867534,139.2549092,189.5412248,222.4294067,339.5653736,604.7583826,2854.625,3073.65643,3735.29941,6664.355652,4038.651786,1255.997407,892.0927602,872.4464286,356.1467376,254.2150208,187.745098,178.4481163,156.413817,174.2644098,174.5966358,130.8431325,147.0225308,129.7452164,163.5402581,160.3307715,149.2716692,114.9276219,121.2790509,134.4713032,127.7601709,140.7377649,171.5237148,122.0506449,113.6717837,101.2681349,51.66034718,42.65495551,50.05581804,75.16725082,42.36804451,45.75316147,38.22219868,38.22219868,,
